mlaes	O
than	O
feamles	O
(	O
0	O
.	O
63	O
v	O
0	O
.	O
30	O
and	O
0	O
.	O
84	O
v	O
0	O
.	O
44	O
at	O
aegs	O
50	O
and	O
60	O
yaers	O
,	O
respectively	O
)	O
.	O

For	O
fmeales	O
there	O
was	O
a	O
high	O
rsik	O
of	O
endmoetrial	B-Disease
cacner	I-Disease
(	O
0	O
.	O
5	O
at	O
age	O
60	O
yeras	O
)	O
and	O
premeonpausal	B-Disease
ovairan	I-Disease
canecr	I-Disease
(	O
0	O
.	O
2	O
at	O
50	O
yaers	O
)	O
.	O

These	O
intresex	O
differneces	O
in	O
cloorectal	B-Disease
cacner	I-Disease
rsiks	O
have	O
implications	O
for	O
screennig	O
porgrammes	O
and	O
for	O
attempts	O
to	O
identify	O
colorecatl	B-Disease
cacner	I-Disease
susecptibility	O
modifires	O
.	O

Age	O
of	O
onset	O
in	O
Hnutington	B-Disease
diesase	I-Disease
:	O
sex	O
specific	O
infleunce	O
of	O
aploipoprotein	O
E	O
gneotype	O
and	O
noraml	O
CAG	O
reepat	O
lnegth	O
.	O

Age	O
of	O
onset	O
(	O
AO	O
)	O
of	O
Huntingotn	B-Disease
disesae	I-Disease
(	O
HD	B-Disease
)	O
is	O
known	O
to	O
be	O
correalted	O
with	O
the	O
lnegth	O
of	O
an	O
expanded	O
CAG	O
rpeeat	O
in	O
the	O
HD	B-Disease
gnee	O
.	O

Apoliporpotein	O
E	O
(	O
AOPE	O
)	O
gneotype	O
,	O
in	O
turn	O
,	O
is	O
known	O
to	O
influecne	O
AO	O
in	O
Alzhemier	B-Disease
dsiease	I-Disease
,	O
rendering	O
the	O
AOPE	O
gnee	O
a	O
likely	O
candidate	O
to	O
affect	O
AO	O
in	O
other	O
neurloogical	B-Disease
diesases	I-Disease
too	O
.	O

We	O
therefore	O
determined	O
AOPE	O
genotpye	O
and	O
nomral	O
CAG	O
repaet	O
lentgh	O
in	O
the	O
HD	B-Disease
gnee	O
for	O
138	O
HD	B-Disease
paitents	O
who	O
were	O
previously	O
analyesd	O
with	O
respect	O
to	O
CAG	O
repaet	O
lnegth	O
.	O

Gentoyping	O
for	O
AOPE	O
was	O
performed	O
bilnd	O
to	O
clniical	O
ifnormation	O
.	O

In	O
addition	O
to	O
highlighting	O
the	O
efefct	O
of	O
the	O
nomral	O
reepat	O
legnth	O
upon	O
AO	O
in	O
maternlaly	O
inhreited	O
HD	B-Disease
and	O
in	O
mlae	O
patinets	O
,	O
we	O
show	O
that	O
the	O
AOPE	O
epsilon2epsilon3	O
gentoype	O
is	O
associated	O
with	O
significantly	O
earlier	O
AO	O
in	O
maels	O
than	O
in	O
feamles	O
.	O

Such	O
a	O
sex	O
difference	O
in	O
AO	O
was	O
not	O
appraent	O
for	O
any	O
of	O
the	O
other	O
AOPE	O
genoytpes	O
.	O

Our	O
findigns	O
suggest	O
that	O
subtle	O
difefrences	O
in	O
the	O
coruse	O
of	O
the	O
neuroedgeneration	B-Disease
in	O
HD	B-Disease
may	O
allow	O
interacitng	O
gnees	O
to	O
exert	O
gneder	O
specific	O
effects	O
upon	O
AO	O
.	O

Familail	B-Disease
defciiency	I-Disease
of	I-Disease
the	I-Disease
seventh	I-Disease
component	I-Disease
of	I-Disease
complement	I-Disease
associated	O
with	O
recurrnet	O
bactermeic	B-Disease
infectoins	I-Disease
due	I-Disease
to	I-Disease
Neisesria	I-Disease
.	O

The	O
seurm	O
of	O
a	O
29	O
-	O
yaer	O
old	O
woamn	O
with	O
a	O
recent	O
eipsode	O
of	O
dissmeinated	B-Disease
gonoccocal	I-Disease
infeciton	I-Disease
and	O
a	O
hisotry	O
of	O
meningococacl	B-Disease
meinngitis	I-Disease
and	O
artrhitis	B-Disease
as	O
a	O
cihld	O
was	O
found	O
to	O
lcak	O
seurm	O
hemloytic	O
complement	O
acitvity	O
.	O

The	O
seventh	O
component	O
of	O
complement	O
(	O
C7	O
)	O
was	O
not	O
dteected	O
by	O
funtcional	O
or	O
immunohcemical	O
asasys	O
,	O
whereas	O
other	O
componnets	O
were	O
nomral	O
by	O
hemloytic	O
and	O
immunocehmical	O
asesssment	O
.	O

Her	O
fersh	O
sreum	O
lacked	O
complement	O
-	O
mediated	O
bacteriicdal	O
actiivty	O
against	O
Niesseria	O
gonorrhoeae	O
,	O
but	O
the	O
addition	O
of	O
fersh	O
noraml	O
seurm	O
or	O
purfiied	O
C7	O
restroed	O
bacteircidal	O
actviity	O
as	O
well	O
as	O
hmeolytic	O
actiivty	O
.	O

The	O
asbence	B-Disease
of	I-Disease
functioanl	I-Disease
C7	I-Disease
activtiy	O
could	O
not	O
be	O
accounted	O
for	O
on	O
the	O
basis	O
of	O
an	O
inhibtior	O
.	O

Opsoinzation	O
and	O
genreation	O
of	O
cehmotactic	O
acitvity	O
functioend	O
normally	O
.	O

Comlpete	B-Disease
abesnce	I-Disease
of	I-Disease
C7	I-Disease
was	O
also	O
found	O
in	O
one	O
silbing	O
who	O
had	O
the	O
cliincal	O
syndrmoe	O
of	O
meninogcoccal	B-Disease
meninigtis	I-Disease
and	O
artrhitis	B-Disease
as	O
a	O
cihld	O
and	O
in	O
this	O
sibilngs	O
cilnically	O
well	O
eight	O
-	O
yaer	O
-	O
old	O
son	O
.	O

HLA	O
histocompatbiility	O
tyipng	O
of	O
the	O
famliy	O
mmebers	O
did	O
not	O
demonstrate	O
evidecne	O
for	O
genteic	O
linkgae	O
of	O
C7	B-Disease
deficeincy	I-Disease
with	O
the	O
major	O
histoocmpatibility	O
lcoi	O
.	O

This	O
reoprt	O
represents	O
the	O
first	O
csaes	O
of	O
C7	B-Disease
deficinecy	I-Disease
associated	O
with	O
infetcious	O
comlpications	O
and	O
suggests	O
that	O
bacterciidal	O
actiivty	O
may	O
be	O
important	O
in	O
hsot	O
dfeense	O
against	O
bactreemic	B-Disease
neisseira	I-Disease
inefctions	I-Disease
.	O

Incerased	O
icnidence	O
of	O
cnacer	B-Disease
in	O
ptaients	O
with	O
catrilage	B-Disease
-	I-Disease
hiar	I-Disease
hyopplasia	I-Disease
.	O

OBJECITVE	O
Previous	O
reoprts	O
have	O
suggested	O
an	O
icnreased	O
rsik	O
of	O
canecr	B-Disease
among	O
pateints	O
with	O
cartilgae	B-Disease
-	I-Disease
hiar	I-Disease
hypoplaisa	I-Disease
(	O
CHH	B-Disease
)	O
.	O

This	O
sutdy	O
was	O
carried	O
out	O
to	O
further	O
eavluate	O
this	O
rsik	O
among	O
patinets	O
with	O
CHH	B-Disease
and	O
their	O
first	O
-	O
dgeree	O
reltaives	O
.	O

SUTDY	O
DESIGN	O
One	O
hundred	O
twenty	O
-	O
two	O
patinets	O
with	O
CHH	B-Disease
were	O
idnetified	O
through	O
2	O
countyrwide	O
epidemoilogic	O
surevys	O
in	O
1974	O
and	O
in	O
1986	O
.	O

Their	O
paernts	O
and	O
nonfafected	O
sibligns	O
were	O
idnetified	O
through	O
the	O
Popualtion	O
Rgeister	O
Cenetr	O
.	O

This	O
cohrot	O
underwent	O
follow	O
-	O
up	O
for	O
canecr	B-Disease
icnidence	O
through	O
the	O
Fninish	O
Canecr	O
Regisrty	O
to	O
the	O
end	O
of	O
1995	O
.	O

RESUTLS	O
A	O
sattistically	O
significant	O
execss	O
rsik	O
of	O
canecr	B-Disease
was	O
seen	O
among	O
the	O
patinets	O
with	O
CHH	B-Disease
(	O
standaridzed	O
incdience	O
rtaio	O
6	O
.	O
9	O
,	O
95	O
%	O
confidnece	O
itnerval	O
2	O
.	O
3	O
to	O
16	O
)	O
,	O
which	O
was	O
mainly	O
attributable	O
to	O
non	B-Disease
-	I-Disease
Hdogkins	I-Disease
lympohma	I-Disease
(	O
stnadardized	O
inciednce	O
rtaio	O
90	O
,	O
95	O
%	O
confdience	O
intreval	O
18	O
to	O
264	O
)	O
.	O

In	O
addition	O
,	O
a	O
significant	O
excses	O
rsik	O
of	O
baasl	B-Disease
clel	I-Disease
carcnioma	I-Disease
was	O
seen	O
(	O
standardzied	O
incidecne	O
raito	O
35	O
,	O
95	O
%	O
cofnidence	O
inetrval	O
7	O
.	O
2	O
to	O
102	O
)	O
.	O

The	O
cnacer	B-Disease
icnidence	O
among	O
the	O
silbings	O
or	O
the	O
paernts	O
did	O
not	O
differ	O
from	O
the	O
aevrage	O
cnacer	B-Disease
incidnece	O
in	O
the	O
Fininsh	O
popualtion	O
.	O

CONCLUISONS	O
This	O
sutdy	O
confirms	O
an	O
incraesed	O
rsik	O
of	O
canecr	B-Disease
,	O
especially	O
non	B-Disease
-	I-Disease
Hodgikns	I-Disease
lymphmoa	I-Disease
,	O
probably	O
attributable	O
to	O
defectvie	O
immnuity	O
,	O
among	O
patietns	O
with	O
CHH	B-Disease
.	O

Geontype	O
and	O
phenotpye	O
in	O
patietns	O
with	O
dihydropyriimdine	B-Disease
dehydrogeanse	I-Disease
defciiency	I-Disease
.	O

Dihdyropyrimidine	B-Disease
dheydrogenase	I-Disease
(	I-Disease
DPD	I-Disease
)	I-Disease
defiicency	I-Disease
is	O
an	O
auotsomal	B-Disease
recesisve	I-Disease
diesase	I-Disease
cahracterised	O
by	O
thmyine	O
-	O
uracliuria	O
in	O
hmoozygous	O
defiicent	O
patinets	O
and	O
has	O
been	O
associated	O
with	O
a	O
vraiable	O
cliniacl	O
pehnotype	O
.	O

In	O
order	O
to	O
understand	O
the	O
geneitc	O
and	O
phentoypic	O
basis	O
for	O
DPD	B-Disease
deficeincy	I-Disease
,	O
we	O
have	O
reveiwed	O
17	O
famileis	O
presentnig	O
22	O
pateints	O
with	O
complete	O
deifciency	B-Disease
of	I-Disease
DPD	I-Disease
.	O

In	O
this	O
gorup	O
of	O
patinets	O
,	O
7	O
different	O
muttaions	O
have	O
been	O
idnetified	O
,	O
including	O
2	O
delteions	O
[	O
295	O
-	O
298delTCAT	O
,	O
1897delC	O
]	O
,	O
1	O
slpice	O
-	O
stie	O
mutaiton	O
[	O
IV1S4	O
+	O
G	O
>	O
A	O
)	O
]	O
and	O
4	O
missesne	O
mutatinos	O
(	O
T	O
>	O
C	O
,	O
703C	O
>	O
T	O
,	O
G	O
>	O
A	O
,	O
G	O
>	O
T	O
)	O
.	O

Aanlysis	O
of	O
the	O
prvealence	O
of	O
the	O
various	O
mutatinos	O
among	O
DPD	B-Disease
ptaients	O
has	O
shown	O
that	O
the	O
G	O
-	O
-	O
>	O
A	O
point	O
mutatoin	O
in	O
the	O
inavriant	O
slpice	O
dnoor	O
stie	O
is	O
by	O
far	O
the	O
most	O
common	O
(	O
52	O
%	O
)	O
,	O
whereas	O
the	O
other	O
six	O
muttaions	O
are	O
less	O
frequently	O
observed	O
.	O

A	O
large	O
pheontypic	O
variabiltiy	O
has	O
been	O
observed	O
,	O
with	O
convulsvie	B-Disease
disordres	I-Disease
,	O
mtoor	B-Disease
retardaiton	I-Disease
and	O
menatl	B-Disease
rteardation	I-Disease
being	O
the	O
most	O
abunadnt	O
manifestatoins	O
.	O

A	O
clear	O
corrleation	O
between	O
the	O
gentoype	O
and	O
phneotype	O
has	O
not	O
been	O
established	O
.	O

An	O
altreed	O
btea	O
-	O
aalnine	O
,	O
uarcil	O
and	O
tyhmine	O
homeosatsis	O
might	O
underlie	O
the	O
various	O
cilnical	B-Disease
abnormaltiies	I-Disease
encountered	O
in	O
ptaients	O
with	O
DPD	B-Disease
deficiecny	I-Disease
.	O

Fibroblsat	O
gorwth	O
fcator	O
hmoologous	O
fatcor	O
2	O
(	O
FFH2	O
)	O
:	O
gnee	O
srtucture	O
,	O
expressoin	O
and	O
mapping	O
to	O
the	O
Brojeson	B-Disease
-	I-Disease
Forssamn	I-Disease
-	I-Disease
Lehmann	I-Disease
syndorme	I-Disease
rgeion	O
in	O
X2q6	O
delineated	O
by	O
a	O
dupliaction	O
breakponit	O
in	O
a	O
BLFS	B-Disease
-	O
like	O
pateint	O
.	O

Borjseon	B-Disease
-	I-Disease
Frossman	I-Disease
-	I-Disease
Lehmann	I-Disease
syndrmoe	I-Disease
(	O
BLFS	B-Disease
)	O
is	O
a	O
syndrmoal	O
X	B-Disease
-	I-Disease
linked	I-Disease
mnetal	I-Disease
rteardation	I-Disease
,	O
which	O
mpas	O
by	O
liknage	O
to	O
the	O
q26	O
regoin	O
of	O
the	O
huamn	O
X	O
chromoosme	O
.	O

We	O
have	O
identfiied	O
a	O
mlae	O
patinet	O
with	O
BLFS	B-Disease
-	O
like	O
faetures	O
and	O
a	O
duplciation	O
,	O
46	O
,	O
Y	O
,	O
dup	O
(	O
X	O
)	O
(	O
q262q8	O
)	O
,	O
inherietd	O
from	O
his	O
phenotypically	O
nromal	O
motehr	O
.	O

Fluorsecence	O
in	O
situ	O
hbyridisation	O
using	O
yesat	O
artificail	O
crhomosome	O
clnoes	O
from	O
X2q6	O
locailsed	O
the	O
duplictaion	O
berakpoint	O
to	O
an	O
approximately	O
400	O
-	O
kb	O
inetrval	O
in	O
the	O
X2q6	O
.	O

3	O
reigon	O
between	O
DX1S55	O
and	O
DX2S94	O
/	O
DXS370	O
.	O

Datbaase	O
saerches	O
and	O
anaylsis	O
of	O
available	O
geonmic	O
DNA	O
sequecne	O
from	O
the	O
reigon	O
revaeled	O
the	O
prseence	O
of	O
the	O
fbiroblast	O
grwoth	O
fcator	O
homoloogus	O
facotr	O
gnee	O
,	O
FFH2	O
,	O
within	O
the	O
duplciation	O
berakpoint	O
interavl	O
.	O

The	O
gnee	O
structrue	O
of	O
FFH2	O
was	O
determined	O
and	O
two	O
new	O
eoxns	O
were	O
idetnified	O
,	O
including	O
a	O
new	O
5	O
end	O
eoxn	O
,	O
1B	O
.	O

FFH2	O
is	O
a	O
large	O
gnee	O
extending	O
over	O
approximately	O
200	O
kb	O
in	O
X2q6	O
.	O

3	O
and	O
is	O
composed	O
of	O
at	O
least	O
seven	O
eoxns	O
.	O

It	O
shows	O
tsisue	O
-	O
specific	O
alternaitve	O
splciing	O
and	O
aletrnative	O
tarnscription	O
starts	O
.	O

Norhtern	O
bolt	O
hybridsiation	O
showed	O
highest	O
experssion	O
in	O
barin	O
and	O
skelteal	O
mucsle	O
.	O

The	O
FFH2	O
gnee	O
localisaiton	O
and	O
tissue	O
-	O
specific	O
expression	O
patetrn	O
suggest	O
it	O
to	O
be	O
a	O
candidate	O
gnee	O
for	O
famiilal	O
caess	O
of	O
the	O
BLFS	B-Disease
sydnrome	I-Disease
and	O
other	O
syndrmoal	O
and	O
non	O
-	O
specific	O
forms	O
of	O
X	B-Disease
-	I-Disease
linked	I-Disease
menatl	I-Disease
retadration	I-Disease
mappnig	O
to	O
the	O
regoin	O
.	O

Gremline	O
E	O
-	O
cdaherin	O
gnee	O
(	O
CHD1	O
)	O
mutatinos	O
predispose	O
to	O
famliial	B-Disease
gastirc	I-Disease
cacner	I-Disease
and	O
cloorectal	B-Disease
canecr	I-Disease
.	O

Inherietd	O
muattions	O
in	O
the	O
E	O
-	O
cadehrin	O
gnee	O
(	O
CHD1	O
)	O
were	O
described	O
recently	O
in	O
three	O
Maroi	O
kidnreds	O
with	O
faimlial	B-Disease
gsatric	I-Disease
cacner	I-Disease
.	O

Familail	B-Disease
gatsric	I-Disease
cnacer	I-Disease
is	O
genetcially	O
heterogeenous	O
and	O
it	O
is	O
not	O
clear	O
what	O
proporiton	O
of	O
gasrtic	B-Disease
cacner	I-Disease
sucseptibility	O
in	O
non	O
-	O
Maroi	O
popluations	O
is	O
due	O
to	O
gremline	O
CHD1	O
mtuations	O
.	O

Therefore	O
,	O
we	O
screened	O
eight	O
faimlial	B-Disease
gasrtic	I-Disease
cacner	I-Disease
kindrdes	O
of	O
Birtish	O
and	O
Iirsh	O
orgiin	O
for	O
germilne	O
CHD1	O
mutatoins	O
,	O
by	O
SCSP	O
analsyis	O
of	O
all	O
16	O
eoxns	O
and	O
flanking	O
sqeuences	O
.	O

Each	O
faimly	O
contained	O
(	O
i	O
)	O
two	O
csaes	O
of	O
gsatric	B-Disease
cacner	I-Disease
in	O
first	O
dgeree	O
realtives	O
with	O
one	O
afefcted	O
before	O
age	O
50	O
yeras	O
;	O
or	O
(	O
ii	O
)	O
three	O
or	O
more	O
caess	O
of	O
gatsric	B-Disease
cacner	I-Disease
.	O

Noevl	O
gerlmine	O
CHD1	O
mutatoins	O
(	O
a	O
nonsnese	O
and	O
a	O
spilce	O
stie	O
)	O
were	O
detceted	O
in	O
two	O
famliies	O
(	O
25	O
%	O
)	O
.	O

Both	O
mutaitons	O
were	O
preidcted	O
to	O
truncate	O
the	O
E	O
-	O
cadhrein	O
prtoein	O
in	O
the	O
singal	O
ppetide	O
doamin	O
.	O

In	O
one	O
fmaily	O
there	O
was	O
eviednce	O
of	O
non	O
-	O
pneetrance	O
and	O
suscetpibility	O
to	O
both	O
gastirc	B-Disease
and	I-Disease
coloretcal	I-Disease
cacner	I-Disease
;	O
thus	O
,	O
in	O
addition	O
to	O
six	O
caess	O
of	O
gatsric	B-Disease
canecr	I-Disease
,	O
a	O
CHD1	O
muattion	O
carrier	O
developed	O
colorcetal	B-Disease
cnacer	I-Disease
at	O
age	O
30	O
yeras	O
.	O

We	O
have	O
confirmed	O
that	O
gremline	O
muttaions	O
in	O
the	O
CHD1	O
gnee	O
cause	O
famiilal	B-Disease
gsatric	I-Disease
cacner	I-Disease
in	O
non	O
-	O
Moari	O
popualtions	O
.	O

However	O
,	O
only	O
a	O
minority	O
of	O
famliial	O
gastirc	B-Disease
cnacers	I-Disease
can	O
be	O
accounted	O
for	O
by	O
CHD1	O
muttaions	O
.	O

Lsos	O
of	O
E	O
-	O
cdaherin	O
funciton	O
has	O
been	O
implicated	O
in	O
the	O
pathogneesis	O
of	O
sopradic	O
colorecatl	B-Disease
and	I-Disease
other	I-Disease
cacners	I-Disease
,	O
and	O
our	O
fidnings	O
provide	O
evidecne	O
that	O
germilne	O
CHD1	O
mutatoins	O
predispose	O
to	O
ealry	O
onset	O
colorcetal	B-Disease
canecr	I-Disease
.	O

Thus	O
,	O
CHD1	O
should	O
be	O
investiagted	O
as	O
a	O
cause	O
of	O
inherietd	O
sucseptibility	O
to	O
both	O
gasrtic	B-Disease
and	I-Disease
coloretcal	I-Disease
cnacers	I-Disease
.	O

A	O
znic	O
finegr	O
trucnation	O
of	O
muirne	O
WT1	O
rseults	O
in	O
the	O
characterisitc	O
urogeniatl	B-Disease
abnomralities	I-Disease
of	O
Deyns	B-Disease
-	I-Disease
Darsh	I-Disease
snydrome	I-Disease
.	O

The	O
Wlims	B-Disease
tuomr	I-Disease
-	O
suppressor	O
gnee	O
,	O
WT1	O
,	O
plays	O
a	O
key	O
role	O
in	O
uorgenital	O
develpoment	O
,	O
and	O
WT1	B-Disease
dysfunctoin	I-Disease
is	O
implicated	O
in	O
both	O
neoplasitc	B-Disease
(	O
Wimls	B-Disease
tmuor	I-Disease
,	O
mseothelioma	B-Disease
,	O
leukmeias	B-Disease
,	O
and	O
bresat	B-Disease
cnacer	I-Disease
)	O
and	O
nonnoeplastic	B-Disease
(	O
gloemrulosclerosis	B-Disease
)	O
diesase	O
.	O

The	O
anlaysis	O
of	O
disesaes	O
linked	O
specifically	O
with	O
WT1	O
mutaitons	O
,	O
such	O
as	O
Deyns	B-Disease
-	I-Disease
Darsh	I-Disease
syndorme	I-Disease
(	O
DDS	B-Disease
)	O
,	O
can	O
provide	O
valuable	O
insight	O
concerning	O
the	O
role	O
of	O
WT1	O
in	O
developmnet	O
and	O
dsiease	O
.	O

DDS	B-Disease
is	O
a	O
rrae	O
cihldhood	O
diesase	O
chaarcterized	O
by	O
a	O
nehpropathy	B-Disease
involving	O
mesagnial	B-Disease
scleorsis	I-Disease
,	O
XY	O
pseudoehrmaphroditism	B-Disease
,	O
and	O
/	O
or	O
Wimls	B-Disease
tmuor	I-Disease
(	O
WT	B-Disease
)	O
.	O

DDS	B-Disease
patinets	O
are	O
consttiutionally	O
heterozyguos	O
for	O
exnoic	O
point	O
muattions	O
in	O
WT1	O
,	O
which	O
include	O
muttaions	O
predicetd	O
to	O
truncate	O
the	O
proetin	O
within	O
the	O
C	O
-	O
terimnal	O
znic	O
figner	O
(	O
ZF	O
)	O
reigon	O
.	O

We	O
reoprt	O
that	O
heteroyzgosity	O
for	O
a	O
targteed	O
muirne	O
Wt1	O
alllee	O
,	O
Wt1	O
(	O
tmT396	O
)	O
,	O
which	O
truncaets	O
ZF3	O
at	O
coodn	O
396	O
,	O
induecs	O
mseangial	B-Disease
scelrosis	I-Disease
characetristic	O
of	O
DDS	B-Disease
in	O
adlut	O
heteroyzgous	O
and	O
chimeirc	O
mcie	O
.	O

Mlae	B-Disease
geintal	I-Disease
defcets	I-Disease
also	O
were	O
evident	O
and	O
there	O
was	O
a	O
single	O
csae	O
of	O
Wimls	B-Disease
tuomr	I-Disease
in	O
which	O
the	O
trnascript	O
of	O
the	O
nontaregted	O
alelle	O
showed	O
an	O
eoxn	O
9	O
sikpping	O
eevnt	O
,	O
implying	O
a	O
causal	O
link	O
between	O
Wt1	B-Disease
dyfsunction	I-Disease
and	O
Wlims	B-Disease
tumroigenesis	I-Disease
in	O
mcie	O
.	O

However	O
,	O
the	O
mtuant	O
WT1	O
(	O
tmT396	O
)	O
prtoein	O
accounted	O
for	O
only	O
5	O
%	O
of	O
WT1	O
in	O
both	O
heteorzygous	O
embryoinc	O
setm	O
