(	O
PT	O
)	O
and	O
thrmobin	O
tmie	O
(	O
TT	O
)	O
using	O
huamn	O
-	O
ctirated	O
palsma	O
.	O

These	O
rseults	O
suggest	O
that	O
antitrhombosis	O
of	O
TET	B-Chemical
and	O
FAN	B-Chemical
in	O
mcie	O
may	O
be	O
mainly	O
related	O
to	O
the	O
atniplatelet	O
aggregatoin	O
atcivities	O
.	O

Angioeedma	O
due	O
to	O
ACE	B-Chemical
inhbiitors	I-Chemical
:	O
common	O
and	O
iandequately	O
diagnoesd	O
.	O

The	O
estiamted	O
inciednce	O
of	O
angiodeema	O
during	O
angitoensin	B-Chemical
-	I-Chemical
converting	I-Chemical
enyzme	I-Chemical
(	I-Chemical
ACE	I-Chemical
)	I-Chemical
inihbitor	I-Chemical
treatemnt	O
is	O
between	O
1	O
and	O
7	O
per	O
thousand	O
patinets	O
.	O

This	O
potentially	O
serious	O
advrese	O
effect	O
is	O
often	O
preceded	O
by	O
minor	O
mainfestations	O
that	O
may	O
serve	O
as	O
a	O
warnnig	O
.	O

Coacine	B-Chemical
-	O
inudced	O
mood	O
diosrder	O
:	O
prevalnece	O
rtaes	O
and	O
pyschiatric	O
symptmos	O
in	O
an	O
outaptient	O
ccoaine	B-Chemical
-	O
dependnet	O
smaple	O
.	O

This	O
paper	O
attempts	O
to	O
examine	O
and	O
comapre	O
prvealence	O
raets	O
and	O
sympotm	O
pattrens	O
of	O
DSM	O
substacne	O
-	O
inudced	O
and	O
other	O
mood	O
diosrders	O
.	O

243	O
cociane	B-Chemical
-	O
depednent	O
outpatinets	O
with	O
cociane	B-Chemical
-	O
indcued	O
mood	O
disoredr	O
(	O
CMID	O
)	O
,	O
other	O
mood	O
disodrers	O
,	O
or	O
no	O
mood	O
dsiorder	O
were	O
comapred	O
on	O
measrues	O
of	O
psychaitric	O
smyptoms	O
.	O

The	O
prevaelnce	O
rtae	O
for	O
CMID	O
was	O
12	O
%	O
at	O
basleine	O
.	O

Introduction	O
of	O
the	O
DSM	O
-	O
IV	O
diangosis	O
of	O
CMID	O
did	O
not	O
substantially	O
affect	O
rtaes	O
of	O
the	O
other	O
deperssive	O
disodrers	O
.	O

Patinets	O
with	O
CMID	O
had	O
sympotm	O
sveerity	O
levles	O
between	O
those	O
of	O
patinets	O
with	O
and	O
without	O
a	O
mood	O
dsiorder	O
.	O

These	O
findigns	O
suggest	O
some	O
vaildity	O
for	O
the	O
new	O
DSM	O
-	O
IV	O
diangosis	O
of	O
CMID	O
,	O
but	O
also	O
suggest	O
that	O
it	O
requires	O
further	O
speciifcation	O
and	O
replictaion	O
.	O

Effcet	O
of	O
fuciodan	B-Chemical
traetment	O
on	O
collaegnase	O
-	O
induecd	O
intracerebarl	O
hemorrhgae	O
in	O
rtas	O
.	O

Inflamamtory	O
clels	O
are	O
postulated	O
to	O
mediate	O
some	O
of	O
the	O
barin	O
daamge	O
following	O
iscehmic	O
srtoke	O
.	O

Intracreebral	O
hemorrahge	O
is	O
associated	O
with	O
more	O
inlfammation	O
than	O
ishcemic	O
srtoke	O
.	O

We	O
tseted	O
the	O
sulfaetd	O
polyasccharide	O
fucoiadn	B-Chemical
,	O
which	O
has	O
been	O
reported	O
to	O
rdeuce	O
inflammatroy	O
brian	O
dmaage	O
,	O
in	O
a	O
rat	O
mdoel	O
of	O
intracreebral	O
hemorrhgae	O
idnuced	O
by	O
inejction	O
of	O
bactreial	O
collaegnase	O
into	O
the	O
cauadte	O
nculeus	O
.	O

Rtas	O
were	O
terated	O
with	O
seven	O
day	O
intravenuos	O
infusoin	O
of	O
fuciodan	B-Chemical
(	O
30	O
micrgorams	O
h	O
-	O
1	O
)	O
or	O
veihcle	O
.	O

The	O
hemaotma	O
was	O
assesesd	O
in	O
vivo	O
by	O
magentic	O
rseonance	O
imagnig	O
.	O

Mootr	O
bheavior	O
,	O
pasisve	O
aviodance	O
,	O
and	O
skilled	O
forelmib	O
funtcion	O
were	O
tetsed	O
repeatedly	O
for	O
six	O
wekes	O
.	O

Fucodian	B-Chemical
-	O
terated	O
rtas	O
exhibited	O
eviednce	O
of	O
impaierd	O
blood	O
cltoting	O
and	O
hemodiltuion	O
,	O
had	O
larger	O
hematmoas	O
,	O
and	O
tended	O
to	O
have	O
less	O
inflammation	O
in	O
the	O
vicinity	O
of	O
the	O
heamtoma	O
after	O
three	O
dyas	O
.	O

They	O
showed	O
significantly	O
more	O
rpaid	O
improvemnet	O
of	O
mtoor	O
funtcion	O
in	O
the	O
first	O
week	O
following	O
hemorhrage	O
and	O
better	O
meomry	O
rteention	O
in	O
the	O
pasisve	O
aovidance	O
tset	O
.	O

Actue	O
wihte	O
matter	O
edmea	O
and	O
eevntual	O
neurnoal	O
lsos	O
in	O
the	O
straitum	O
adajcent	O
to	O
the	O
hematmoa	O
did	O
not	O
differ	O
between	O
the	O
two	O
gropus	O
.	O

Investiagtion	O
of	O
more	O
specific	O
atni	O
-	O
inlfammatory	O
aegnts	O
and	O
hemodliuting	O
agnets	O
are	O
warranted	O
in	O
intraceerbral	O
hemorrhage	O
.	O

Recurarizaiton	O
in	O
the	O
rceovery	O
room	O
.	O

A	O
csae	O
of	O
reucrarization	O
in	O
the	O
recovrey	O
room	O
is	O
reported	O
.	O

Accuumlation	O
of	O
atracuirum	B-Chemical
in	O
the	O
inrtavenous	O
line	O
led	O
to	O
reucrarization	O
after	O
flushnig	O
the	O
line	O
in	O
the	O
rceovery	O
room	O
.	O

A	O
respirtaory	O
arrset	O
with	O
seevre	O
desaturaiton	O
and	O
bradyacrdia	O
occurred	O
.	O

Cicrumstances	O
leading	O
to	O
this	O
eevnt	O
and	O
the	O
mehcanisms	O
enabling	O
a	O
neuromucsular	O
blokcade	O
to	O
occur	O
,	O
following	O
the	O
administrtaion	O
of	O
a	O
small	O
dsoe	O
of	O
realxant	O
,	O
are	O
discussed	O
.	O

The	O
haemodnyamic	O
efefcts	O
of	O
propfool	B-Chemical
in	O
cmobination	O
with	O
epehdrine	B-Chemical
in	O
edlerly	O
pateints	O
(	O
ASA	O
gorups	O
3	O
and	O
4	O
)	O
.	O

The	O
marked	O
vasodialtor	O
and	O
negatvie	O
inortopic	O
effects	O
of	O
prpoofol	B-Chemical
are	O
disadvantages	O
in	O
frial	O
eldrely	O
pateints	O
.	O

We	O
inevstigated	O
the	O
saftey	O
and	O
efficcay	O
of	O
adding	O
different	O
doess	O
of	O
ephedirne	B-Chemical
to	O
proopfol	B-Chemical
in	O
order	O
to	O
obtnud	O
the	O
hypotensvie	O
repsonse	O
.	O

The	O
haemodyanmic	O
effcets	O
of	O
adding	O
15	O
,	O
20	O
or	O
25	O
mg	O
of	O
epherdine	B-Chemical
to	O
200	O
mg	O
of	O
propfool	B-Chemical
were	O
copmared	O
to	O
cnotrol	O
in	O
40	O
ASA	O
3	O
/	O
4	O
patietns	O
over	O
60	O
yaers	O
prseenting	O
for	O
gentio	O
-	O
urianry	O
srugery	O
.	O

The	O
addition	O
of	O
epherdine	B-Chemical
to	O
propoofl	B-Chemical
appears	O
to	O
be	O
an	O
effecitve	O
mehtod	O
of	O
obtunidng	O
the	O
hypotnesive	O
respnose	O
to	O
prpoofol	B-Chemical
at	O
all	O
dsoes	O
used	O
in	O
this	O
sutdy	O
.	O

However	O
,	O
marked	O
tachycarida	O
associated	O
with	O
the	O
use	O
of	O
ehpedrine	B-Chemical
in	O
combniation	O
with	O
porpofol	B-Chemical
occurred	O
in	O
the	O
majority	O
of	O
ptaients	O
,	O
occasionally	O
reaching	O
high	O
levles	O
in	O
indivdiual	O
patinets	O
.	O

Due	O
to	O
the	O
rsik	O
of	O
this	O
tachycadria	O
indcuing	O
myocradial	O
ischmeia	O
,	O
we	O
would	O
not	O
recommend	O
the	O
use	O
in	O
eldrely	O
ptaients	O
of	O
any	O
of	O
the	O
ephderine	B-Chemical
/	O
porpofol	B-Chemical
/	O
mixutres	O
studied	O
.	O

Gecmitabine	B-Chemical
plus	O
vinroelbine	B-Chemical
in	O
nonmsall	O
clel	O
lnug	O
carcionma	O
ptaients	O
age	O
70	O
yaers	O
or	O
odler	O
or	O
patietns	O
who	O
cannot	O
receive	O
cispaltin	B-Chemical
.	O

Oncoapz	O
Coopreative	O
Gorup	O
.	O

BACKGORUND	O
:	O
Although	O
the	O
prevalecne	O
of	O
nosnmall	O
clel	O
lnug	O
cracinoma	O
(	O
NCSLC	O
)	O
is	O
high	O
among	O
eledrly	O
paitents	O
,	O
few	O
dtaa	O
are	O
available	O
regarding	O
the	O
efficcay	O
and	O
toixcity	O
of	O
chmeotherapy	O
in	O
this	O
gorup	O
of	O
paitents	O
.	O

Recent	O
reprots	O
indicate	O
that	O
single	O
aegnt	O
thearpy	O
with	O
vinorlebine	B-Chemical
(	O
VNB	B-Chemical
)	O
or	O
gemcitabnie	B-Chemical
(	O
GEM	B-Chemical
)	O
may	O
obtain	O
a	O
resposne	O
rtae	O
of	O
20	O
-	O
30	O
%	O
in	O
eledrly	O
patietns	O
,	O
with	O
acceptalbe	O
toxiicty	O
and	O
imprvoement	O
in	O
sympotms	O
and	O
qualtiy	O
of	O
lfie	O
.	O

In	O
the	O
current	O
stduy	O
the	O
efifcacy	O
and	O
txoicity	O
of	O
the	O
combintaion	O
of	O
GEM	B-Chemical
and	O
VNB	B-Chemical
in	O
eledrly	O
patinets	O
with	O
advacned	O
NSLCC	O
or	O
those	O
with	O
some	O
cotnraindication	O
to	O
receiving	O
cispaltin	B-Chemical
were	O
assessed	O
.	O

METHODS	O
:	O
Forty	O
-	O
nine	O
patinets	O
with	O
advnaced	O
NCSLC	O
were	O
included	O
,	O
38	O
of	O
whom	O
were	O
age	O
>	O
/	O
=	O
70	O
yaers	O
and	O
11	O
were	O
age	O
<	O
70	O
yeras	O
but	O
who	O
had	O
some	O
contraidnication	O
to	O
receiving	O
cispaltin	B-Chemical
.	O

All	O
patinets	O
were	O
eavluable	O
for	O
rseponse	O
and	O
toixcity	O
.	O

Treatemnt	O
was	O
comprised	O
of	O
VNB	B-Chemical
,	O
25	O
mg	O
/	O
m	O
(	O
2	O
)	O
,	O
plus	O
GEM	B-Chemical
,	O
1000	O
mg	O
/	O
m	O
(	O
2	O
)	O
,	O
both	O
on	O
Dyas	O
1	O
,	O
8	O
,	O
and	O
15	O
every	O
28	O
dyas	O
.	O

Patinets	O
received	O
a	O
minimum	O
of	O
three	O
cousres	O
unless	O
prorgessive	O
disaese	O
was	O
dteected	O
.	O

RESLUTS	O
:	O
One	O
hundred	O
sixty	O
-	O
five	O
couress	O
were	O
admiinstered	O
,	O
with	O
a	O
mdeian	O
of	O
3	O
.	O

6	O
cuorses	O
per	O
patinet	O
.	O

The	O
overall	O
resposne	O
rtae	O
was	O
26	O
%	O
(	O
95	O
%	O
confidecne	O
inetrval	O
,	O
15	O
-	O
41	O
%	O
)	O
.	O

Two	O
pateints	O
attained	O
a	O
complete	O
rseponse	O
(	O
4	O
%	O
)	O
and	O
11	O
pateints	O
(	O
22	O
%	O
)	O
achieved	O
a	O
partail	O
resposne	O
.	O

Esatern	O
Cooperaitve	O
Oncloogy	O
Gorup	O
perofrmance	O
stauts	O
imporved	O
in	O
35	O
%	O
of	O
those	O
paitents	O
with	O
an	O
initial	O
value	O
>	O
0	O
,	O
whereas	O
releif	O
of	O
at	O
least	O
1	O
symtpom	O
without	O
worsennig	O
of	O
other	O
symptmos	O
was	O
noted	O
in	O
27	O
ptaients	O
(	O
55	O
%	O
)	O
.	O

The	O
meidan	O
tmie	O
to	O
progrsesion	O
was	O
16	O
weeks	O
and	O
the	O
1	O
-	O
yaer	O
suvrival	O
rtae	O
was	O
33	O
%	O
.	O

Toxiicty	O
was	O
mlid	O
.	O

Six	O
ptaients	O
(	O
12	O
%	O
)	O
had	O
Wolrd	O
Haelth	O
Organiaztion	O
Grdae	O
3	O
-	O
4	O
neutropneia	O
,	O
2	O
patietns	O
(	O
4	O
%	O
)	O
had	O
Grdae	O
3	O
-	O
4	O
thrombocytopeina	O
,	O
and	O
2	O
patinets	O
(	O
4	O
%	O
)	O
had	O
Grdae	O
3	O
neurootxicity	O
.	O

Three	O
paitents	O
with	O
sevree	O
neutorpenia	O
(	O
6	O
%	O
)	O
deid	O
of	O
spesis	O
.	O

The	O
mdeian	O
age	O
of	O
those	O
ptaients	O
developing	O
Grdae	O
3	O
-	O
4	O
neutroepnia	O
was	O
significantly	O
hgiher	O
than	O
that	O
of	O
the	O
remaining	O
patietns	O
(	O
75	O
yaers	O
vs	O
.	O
72	O
yeras	O
;	O
P	O
=	O
0	O
.	O
047	O
)	O
.	O

CONLCUSIONS	O
:	O
The	O
combinaiton	O
of	O
GEM	B-Chemical
and	O
VNB	B-Chemical
is	O
modreately	O
acitve	O
and	O
well	O
tolertaed	O
except	O
in	O
paitents	O
age	O
>	O
/	O
=	O
75	O
yeras	O
.	O

This	O
age	O
gruop	O
had	O
an	O
incerased	O
rsik	O
of	O
myelosuppression	O
.	O

Therefore	O
the	O
prophylcatic	O
use	O
of	O
garnulocyte	O
-	O
coolny	O
stiumlating	O
fatcor	O
should	O
be	O
considered	O
with	O
this	O
treatmnet	O
.	O

New	O
chemothreapy	O
combniations	O
with	O
hihger	O
activtiy	O
and	O
lwoer	O
txoicity	O
are	O
needed	O
for	O
eldrely	O
ptaients	O
with	O
advnaced	O
NSLCC	O
.	O

A	O
selective	O
dopaimne	B-Chemical
D4	O
recetpor	O
atnagonist	O
,	O
NRA0160	B-Chemical
:	O
a	O
prelcinical	O
neuropharmacologcial	O
proflie	O
.	O

NRA0160	B-Chemical
,	O
5	B-Chemical
-	I-Chemical
[	I-Chemical
2	I-Chemical
-	I-Chemical
(	I-Chemical
4	I-Chemical
-	I-Chemical
(	I-Chemical
3	I-Chemical
-	I-Chemical
fluorobenzyildene	I-Chemical
)	I-Chemical
piperiidn	I-Chemical
-	I-Chemical
1	I-Chemical
-	I-Chemical
yl	I-Chemical
)	I-Chemical
ehtyl	I-Chemical
]	I-Chemical
-	I-Chemical
4	I-Chemical
-	I-Chemical
(	I-Chemical
4	I-Chemical
-	I-Chemical
fulorophenyl	I-Chemical
)	I-Chemical
thizaole	I-Chemical
-	I-Chemical
2	I-Chemical
-	I-Chemical
cabroxamide	I-Chemical
,	O
has	O
a	O
high	O
affinity	O
for	O
huamn	O
clnoed	O
dopmaine	B-Chemical
D4	O
.	O
2	O
,	O
D4	O
.	O
4	O
and	O
D4	O
.	O
7	O
recpetors	O
,	O
with	O
Ki	O
vaules	O
of	O
0	O
.	O
5	O
,	O
0	O
.	O
9	O
and	O
2	O
.	O
7	O
nM	O
,	O
respectively	O
.	O

NRA0160	B-Chemical
is	O
over	O
20	O
,	O
000fold	O
more	O
potent	O
at	O
the	O
dopaimne	B-Chemical
D4	O
.	O
2	O
rceeptor	O
cmopared	O
with	O
the	O
huamn	O
clnoed	O
dopamnie	B-Chemical
D2L	O
reecptor	O
.	O

NRA0160	B-Chemical
has	O
negligbile	O
affiinty	O
for	O
the	O
hmuan	O
cloend	O
dopamnie	B-Chemical
D3	O
reecptor	O
(	O
Ki	O
=	O
39	O
nM	O
)	O
,	O
rat	O
serotoinn	B-Chemical
(	O
5	B-Chemical
-	I-Chemical
HT	I-Chemical
)	O
2A	O
rceeptors	O
(	O
Ki	O
=	O
180	O
nM	O
)	O
and	O
rat	O
alpah1	O
adrenocepotr	O
(	O
Ki	O
=	O
237	O
nM	O
)	O
.	O

NRA0160	B-Chemical
and	O
cloazpine	B-Chemical
antagoinzed	O
lcoomotor	O
hyperactiivty	O
idnuced	O
by	O
methmaphetamine	B-Chemical
(	O
MAP	B-Chemical
)	O
in	O
mcie	O
.	O

NRA0160	B-Chemical
and	O
clozapnie	B-Chemical
anatgonized	O
MAP	B-Chemical
-	O
inudced	O
steretoyped	O
bheavior	O
in	O
mcie	O
,	O
although	O
their	O
efefcts	O
did	O
not	O
exceed	O
50	O
%	O
inhiibtion	O
,	O
even	O
at	O
the	O
highest	O
dsoe	O
given	O
.	O

NRA0160	B-Chemical
and	O
clozpaine	B-Chemical
significantly	O
indcued	O
cataelpsy	O
in	O
rtas	O
,	O
although	O
their	O
effects	O
did	O
not	O
exceed	O
50	O
%	O
induciton	O
even	O
at	O
the	O
highest	O
dsoe	O
given	O
.	O

NRA0160	B-Chemical
and	O
colzapine	B-Chemical
significantly	O
reevrsed	O
the	O
disruptoin	O
of	O
perpulse	O
inhbiition	O
(	O
PPI	O
)	O
in	O
rtas	O
produced	O
by	O
aopmorphine	B-Chemical
.	O

NRA0160	B-Chemical
and	O
clozapnie	B-Chemical
significantly	O
shorteend	O
the	O
phenycclidine	B-Chemical
(	O
PCP	B-Chemical
)	O
-	O
indcued	O
proolnged	O
swimmnig	O
laetncy	O
in	O
rtas	O
in	O
a	O
waetr	O
mzae	O
tsak	O
.	O

These	O
findigns	O
suggest	O
that	O
NRA0160	B-Chemical
may	O
have	O
uinque	O
antipsychoitc	O
activiites	O
without	O
the	O
liabiltiy	O
of	O
mootr	O
side	O
effetcs	O
typical	O
of	O
classical	O
antipscyhotics	O
.	O

Warafrin	B-Chemical
-	O
idnuced	O
artrey	O
calicfication	O
is	O
acceleraetd	O
by	O
grotwh	O
and	O
vitmain	B-Chemical
D	I-Chemical
.	O

The	O
present	O
stuides	O
demonstrate	O
that	O
gorwth	O
and	O
vitaimn	B-Chemical
D	I-Chemical
treamtent	O
enhnace	O
the	O
extent	O
of	O
artrey	O
calcificaiton	O
in	O
rtas	O
given	O
sufficient	O
dsoes	O
of	O
Wafrarin	B-Chemical
to	O
inihbit	O
gamma	O
-	O
craboxylation	O
of	O
mtarix	O
Gla	O
prtoein	O
,	O
a	O
clacification	O
inhibtior	O
known	O
to	O
be	O
expresesd	O
by	O
smooth	O
mucsle	O
cells	O
and	O
macropahges	O
in	O
the	O
artrey	O
wlal	O
.	O

The	O
first	O
series	O
of	O
exepriments	O
examined	O
the	O
influecne	O
of	O
age	O
and	O
gorwth	O
sattus	O
on	O
atrery	O
calcfiication	O
in	O
Warfairn	B-Chemical
-	O
traeted	O
rtas	O
.	O

Teratment	O
for	O
2	O
weeks	O
with	O
Warfairn	B-Chemical
caused	O
massive	O
foacl	O
calcfiication	O
of	O
the	O
atrery	O
meida	O
in	O
20	O
-	O
day	O
-	O
old	O
rtas	O
and	O
less	O
extnesive	O
foacl	O
clacification	O
in	O
42	O
-	O
day	O
-	O
old	O
rtas	O
.	O

In	O
contrast	O
,	O
no	O
artrey	O
clacification	O
could	O
be	O
detetced	O
in	O
10	O
-	O
mnoth	O
-	O
old	O
audlt	O
rtas	O
even	O
after	O
4	O
weeks	O
of	O
Wafrarin	B-Chemical
tretament	O
.	O

To	O
directly	O
examine	O
the	O
importance	O
of	O
grwoth	O
to	O
Wafrarin	B-Chemical
-	O
indcued	O
aretry	O
calcificatoin	O
in	O
animlas	O
of	O
the	O
same	O
age	O
,	O
20	O
-	O
day	O
-	O
old	O
rtas	O
were	O
fed	O
for	O
2	O
wekes	O
either	O
an	O
ad	O
libiutm	O
deit	O
or	O
a	O
6	O
-	O
g	O
/	O
d	O
restricted	O
deit	O
that	O
maintains	O
wieght	O
but	O
prevents	O
grotwh	O
.	O

Concrurent	O
treatemnt	O
of	O
both	O
dieatry	O
gropus	O
with	O
Wafrarin	B-Chemical
produced	O
massive	O
foacl	O
calcifictaion	O
of	O
the	O
artrey	O
meida	O
in	O
the	O
ad	O
libiutm	O
-	O
fed	O
rtas	O
but	O
no	O
detecatble	O
artrey	O
calcificaiton	O
in	O
the	O
restricted	O
-	O
deit	O
,	O
grwoth	O
-	O
ihnibited	O
gruop	O
.	O

Although	O
the	O
explanation	O
for	O
the	O
assocaition	O
between	O
atrery	O
calcifciation	O
and	O
grotwh	O
sattus	O
cannot	O
be	O
determined	O
from	O
the	O
present	O
sutdy	O
,	O
there	O
was	O
a	O
relaitonship	O
between	O
hihger	O
seurm	O
phopshate	B-Chemical
and	O
susecptibility	O
to	O
aretry	O
caclification	O
,	O
with	O
30	O
%	O
higehr	O
lveels	O
of	O
seurm	O
phoshpate	B-Chemical
in	O
yuong	O
,	O
ad	O
libiutm	O
-	O
fed	O
rtas	O
copmared	O
with	O
either	O
of	O
the	O
gorups	O
that	O
was	O
resitsant	O
to	O
Wafrarin	B-Chemical
-	O
inudced	O
aretry	O
calcificatoin	O
,	O
ie	O
,	O
the	O
10	O
-	O
mnoth	O
-	O
old	O
